name,vuln-id,published,modified,source,severity,vuln-type,vuln-descript,cve-id,vuln-solution
Apache DolphinScheduler 输入验证错误漏洞,CNNVD-202402-1969,2024-02-23,2024-02-26,,高危,输入验证错误,Apache DolphinScheduler是美国阿帕奇（Apache）基金会的一个分布式的基于DAG可视化的工作流任务调度系统。 Apache DolphinScheduler 3.2.1之前版本存在输入验证错误漏洞，该漏洞源于存在不正确的输入验证漏洞，经过身份验证的用户可能会在服务器上执行任意的、未沙盒化的JavaScript。,CVE-2024-23320,
Mlflow 跨站脚本漏洞,CNNVD-202402-1981,2024-02-23,2024-03-01,,中危,跨站脚本,Mlflow是一个机器学习生命周期的开源平台。 Mlflow 存在跨站脚本漏洞，该漏洞源于缺乏对 template变量的清理，导致跨站脚本。,CVE-2024-27132,
Open Neural Network Exchange 缓冲区错误漏洞,CNNVD-202402-1965,2024-02-23,2024-02-27,,中危,缓冲区错误,Open Neural Network Exchange（ONNX）是一个开放的生态系统，它使 AI 开发人员能够随着项目的发展选择合适的工具。 Open Neural Network Exchange 1.15.0 及之前版本存在缓冲区错误漏洞，该漏洞源于ONNX_ASSERT 和 ONNX_ASSERTM 函数具有一个 off by one 字符串副本，容易受到越界读取的影响。,CVE-2024-27319,
SourceCodester Employee Management System SQL注入漏洞,CNNVD-202402-1973,2024-02-23,2024-02-26,,高危,SQL注入,SourceCodester Employee Management System是美国SourceCodester公司的一个基于php的用于员工绩效管理的建站系统。 SourceCodester Employee Management System 1.0版本存在SQL注入漏洞，该漏洞源于/Account/login.php 中存在一些未知函数，通过 txtusername 参数导致SQL注入。,CVE-2024-1833,
Complete File Management System SQL注入漏洞,CNNVD-202402-1977,2024-02-23,2024-02-26,,高危,SQL注入,Complete File Management System是nelzkie15个人开发者的一个文件管理系统。 SourceCodester Complete File Management System 1.0版本存在SQL注入漏洞，该漏洞源于组件Login Form的users/index.php文件存在SQL注入漏洞。,CVE-2024-1831,
WordPress Plugin Sitepact SQL注入漏洞,CNNVD-202402-1945,2024-02-23,2024-03-01,,中危,SQL注入,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Sitepact 1.0.5及之前版本存在SQL注入漏洞，该漏洞源于允许攻击者直接与数据库交互，窃取信息。,CVE-2024-25928,
SourceCodester Complete File Management System SQL注入漏洞,CNNVD-202402-1974,2024-02-23,2024-02-26,,高危,SQL注入,Complete File Management System是nelzkie15个人开发者的一个文件管理系统。 SourceCodester Complete File Management System 1.0版本存在SQL注入漏洞，该漏洞源于组件admin Login Form的文件/admin/存在SQL注入漏洞。,CVE-2024-1832,
Demososo DM Enterprise Website Building System 授权问题漏洞,CNNVD-202402-1954,2024-02-23,2024-03-11,,中危,授权问题,Demososo DM Enterprise Website Building System是Demososo公司的一个系统网站。 Demososo DM Enterprise Website Building System 2022.8及之前版本存在授权问题漏洞，该漏洞源于组件Cookie Handler中的indexDM_load.php的dmlogin函数存在安全问题，通过参数 is_admin 使用特殊输入导致身份验证不正确。,CVE-2024-1817,
Library System SQL注入漏洞,CNNVD-202402-1968,2024-02-23,2024-03-01,,中危,SQL注入,Library System是nurhodelta_17个人开发者的一个图书馆管理系统。 Library System 1.0版本存在SQL注入漏洞，该漏洞源于对参数 email/idno/phone/username 的错误操作会导致 sql 注入。,CVE-2024-1828,
Library System SQL注入漏洞,CNNVD-202402-1978,2024-02-23,2024-02-26,,高危,SQL注入,Library System是nurhodelta_17个人开发者的一个图书馆管理系统。 Library System 1.0版本存在SQL注入漏洞，该漏洞源于对参数 email 的错误操作会导致 sql 注入。,CVE-2024-1830,
Crime Reporting System SQL注入漏洞,CNNVD-202402-2040,2024-02-23,2024-03-01,,中危,SQL注入,Crime Reporting System是Tedmar Enoria个人开发者的一个在线犯罪报告系统。 Crime Reporting System 1.0版本存在SQL注入漏洞，该漏洞源于对参数email/password的错误操作会导致 SQL 注入。,CVE-2024-1820,
Crime Reporting System SQL注入漏洞,CNNVD-202402-1957,2024-02-23,2024-03-01,,中危,SQL注入,Crime Reporting System是Tedmar Enoria个人开发者的一个在线犯罪报告系统。 Crime Reporting System 1.0版本存在SQL注入漏洞，该漏洞源于对参数 Police_name/police_id/police_spec/password 的错误操作会导致 sql 注入。,CVE-2024-1821,
CodeAstro Simple Voting System 访问控制错误漏洞,CNNVD-202402-1946,2024-02-23,2024-03-01,,中危,授权问题,CodeAstro Simple Voting System是CodeAstro公司的一个简单投票系统。 CodeAstro Simple Voting System 1.0版本存在访问控制错误漏洞，该漏洞源于文件users.php会导致不正确的访问控制。,CVE-2024-1823,
WordPress Plugin Pexels Free Stock Photos 代码问题漏洞,CNNVD-202402-1944,2024-02-23,2024-03-04,,中危,代码问题,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Pexels Free Stock Photos 1.2.2及之前版本存在代码问题漏洞，该漏洞源于允许攻击者将网站指向任意域，导致敏感信息泄露。,CVE-2024-25915,
Silicon Labs Ember ZNet 代码问题漏洞,CNNVD-202402-2035,2024-02-23,2024-02-27,,中危,代码问题,Silicon Labs Ember ZNet是美国芯科科技（Silicon Labs）公司的一个协议栈软件。 Silicon Labs Ember ZNet SDK v7.4.0之前版本存在代码问题漏洞，该漏洞源于存在NULL指针取消引用，可能导致系统崩溃。,CVE-2023-51394,
WordPress Plugin Admin side data storage for Contact Form 7 SQL注入漏洞,CNNVD-202402-2057,2024-02-23,2024-03-11,,中危,SQL注入,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Admin side data storage for Contact Form 7 1.1.1及之前版本存在SQL注入漏洞，该漏洞源于对用户提供的参数转义不足，攻击者利用该漏洞可以将额外的 SQL 查询附加到现有的查询中，从数据库中提取敏感信息。,CVE-2024-1776,
Simple Student Attendance System 跨站脚本漏洞,CNNVD-202402-1972,2024-02-23,2024-02-26,,低危,跨站脚本,Simple Student Attendance System是一个简单的学生考勤系统。 SourceCodester Simple Student Attendance System 1.0版本存在跨站脚本漏洞，该漏洞源于page中存在未知部分，使用特殊输入导致跨站脚本编写。,CVE-2024-1834,
House Rental Management System 跨站脚本漏洞,CNNVD-202402-1970,2024-02-23,2024-03-01,,中危,跨站脚本,House Rental Management System是Carlo Montero个人开发者的一个房屋租赁管理系统。 CodeAstro House Rental Management System 1.0版本存在跨站脚本漏洞，该漏洞源于组件User Registration Page的参数address会导致跨站脚本。,CVE-2024-1825,
Tourism Management System 跨站脚本漏洞,CNNVD-202402-1955,2024-02-23,2024-03-01,,高危,跨站脚本,Tourism Management System是美国的一款用于旅游管理的建站系统。 Tourism Management System 1.0版本存在跨站脚本漏洞，该漏洞源于文件user-bookings.php的参数Full Name会导致跨站脚本。,CVE-2024-1822,
Library System SQL注入漏洞,CNNVD-202402-1966,2024-02-23,2024-03-01,,中危,SQL注入,Library System是nurhodelta_17个人开发者的一个图书馆管理系统。 Library System 1.0版本存在SQL注入漏洞，该漏洞源于对参数 email/regno/phone/username 的错误操作会导致 sql 注入。,CVE-2024-1829,
CodeAstro Membership Management System 代码问题漏洞,CNNVD-202402-1956,2024-02-23,2024-03-11,,中危,代码问题,CodeAstro Membership Management System是CodeAstro公司的一个员管理系统。 CodeAstro Membership Management System 1.0版本存在代码问题漏洞，该漏洞源于组件Logo Handler的文件/uploads/会导致不受限制的上传。,CVE-2024-1818,
IBM Aspera SQL注入漏洞,CNNVD-202402-1979,2024-02-23,2024-02-26,,高危,SQL注入,IBM Aspera是美国国际商业机器（IBM）公司的一套基于IBM FASP协议构建的快速文件传输和流解决方案。 IBM Aspera Console 3.4.0版本至3.4.2版本存在SQL注入漏洞，该漏洞源于容易受到SQL注入攻击，远程攻击者可以发送特制的SQL语句，从而允许攻击者查看、添加、修改或删除后端数据库中的信息。,CVE-2022-43842,
SonicWALL SMA100 授权问题漏洞,CNNVD-202402-2061,2024-02-24,2024-03-11,,中危,授权问题,SonicWALL SMA100是美国SonicWALL公司的一款安全访问网关设备。 SonicWALL SMA100 10.2.1.10-62SV及之前版本存在授权问题漏洞，该漏洞源于存在访问控制错误漏洞。攻击者可利用该漏洞关联另一用户的MFA移动应用程序。,CVE-2024-22395,
IBM Cognos Analytics 跨站请求伪造漏洞,CNNVD-202402-2144,2024-02-26,2024-03-01,,中危,跨站请求伪造,IBM Cognos Analytics是美国国际商业机器（IBM）公司的一套商业智能软件。该软件包括报表、仪表板和记分卡等，并可通过分析关键因素与关键人等内容，协助企业调整决策。 IBM Cognos Analytics 11.1.7 版本，11.2.4 版本和 12.0.0 版本存在跨站请求伪造漏洞，该漏洞源于容易受到表单操作劫持，可以修改表单操作以引用任意路径。,CVE-2023-32344,
Nagios XI SQL注入漏洞,CNNVD-202402-2166,2024-02-26,2024-03-04,,中危,SQL注入,Nagios XI是美国Nagios公司的一套IT基础设施监控解决方案。该方案支持对应用、服务、操作系统等进行监控和预警。 Nagios XI 2024R1.01版本存在SQL注入漏洞，该漏洞源于允许远程攻击者通过monitoringwizard.php 组件使用精心设计的有效负载执行任意代码。,CVE-2024-24401,
AnythingLLM 代码问题漏洞,CNNVD-202402-2121,2024-02-26,2024-03-11,,中危,代码问题,AnythingLLM是符合业务要求的文档聊天机器人。 AnythingLLM 存在代码问题漏洞，该漏洞源于存在服务器端请求伪造漏洞。通过该漏洞可以获取AWS服务器数据。,CVE-2024-0455,
llama.cpp 输入验证错误漏洞,CNNVD-202402-2099,2024-02-26,2024-03-01,,高危,输入验证错误,llama.cpp是Georgi Gerganov个人开发者的一个多模态模型。 llama.cpp 18c2e17之前版本存在输入验证错误漏洞，该漏洞源于GGUF 中的 header.n_kv函数中存在基于堆的缓冲区溢出漏洞，特制的 .gguf 文件可能会导致代码执行。,CVE-2024-23605,
llama.cpp 输入验证错误漏洞,CNNVD-202402-2105,2024-02-26,2024-03-01,,高危,输入验证错误,llama.cpp是在纯 C/C++ 中推断 Meta 的 LLaMA 模型。 llama.cpp存在输入验证错误漏洞，该漏洞源于特制的 .gguf 文件可能会导致代码执行。,CVE-2024-21825,
IBM Cognos Analytics 访问控制错误漏洞,CNNVD-202402-2145,2024-02-26,2024-03-01,,中危,授权问题,IBM Cognos Analytics是美国国际商业机器（IBM）公司的一套商业智能软件。该软件包括报表、仪表板和记分卡等，并可通过分析关键因素与关键人等内容，协助企业调整决策。 IBM Cognos Analytics 11.1.7 版本，11.2.4 版本和 12.0.0 版本存在访问控制错误漏洞，该漏洞源于不同来源的 Windows 对象之间发送的消息来源未经验证，可能容易受到信息泄露的影响。,CVE-2023-30996,
SourceCodester Employee Management System SQL注入漏洞,CNNVD-202402-2111,2024-02-26,2024-03-01,,中危,SQL注入,SourceCodester Employee Management System是美国SourceCodester公司的一个基于php的用于员工绩效管理的建站系统。 SourceCodester Employee Management System 1.0版本存在SQL注入漏洞，该漏洞源于对参数 id 的错误操作会导致 SQL 注入。,CVE-2024-1877,
AnythingLLM 跨站脚本漏洞,CNNVD-202402-2125,2024-02-26,2024-03-11,,中危,跨站脚本,AnythingLLM是符合业务要求的文档聊天机器人。 AnythingLLM 存在跨站脚本漏洞，该漏洞源于在聊天框中注入跨站脚本。,CVE-2024-0435,
WordPress Plugin WP Media folder 代码问题漏洞,CNNVD-202402-2086,2024-02-26,2024-03-04,,超危,代码问题,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin WP Media folder 5.7.2版本及之前版本存在代码问题漏洞，该漏洞源于存在危险类型文件漏洞的无限制上传。,CVE-2024-25909,
llama.cpp 输入验证错误漏洞,CNNVD-202402-2102,2024-02-26,2024-03-01,,高危,输入验证错误,llama.cpp是Georgi Gerganov个人开发者的一个多模态模型。 llama.cpp存在输入验证错误漏洞，该漏洞源于特制的 .gguf 文件可能会导致代码执行。,CVE-2024-21836,
WordPress Plugin Icons Font Loader 代码问题漏洞,CNNVD-202402-2092,2024-02-26,2024-03-11,,中危,代码问题,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Icons Font Loader 1.1.4版本及之前版本存在代码问题漏洞，该漏洞源于存在危险类型漏洞的文件不受限制上传。,CVE-2024-24714,
SMA Solar Technology AG Cluster Controller 跨站请求伪造漏洞,CNNVD-202402-2106,2024-02-26,2024-03-11,,中危,跨站请求伪造,SMA Solar Technology AG Cluster Controller是德国艾思玛太阳能技术（SMA Solar Technology AG）公司的一个集群控制器，用于管理和监控多个太阳能逆变器组成的集群，以优化能量产出和系统性能。 SMA Solar Technology AG Cluster Controller 01.05.01.R版本存在跨站请求伪造漏洞。攻击者利用该漏洞向经过身份验证的用户发送恶意链接，以便在受影响的设备上使用这些用户权限执行操作。,CVE-2024-1889,
niushop b2b2c SQL注入漏洞,CNNVD-202402-2172,2024-02-26,2024-03-11,,中危,SQL注入,Niushop niushop b2b2c是中国牛酷信息科技（Niushop）公司的一套PHP的开源电商多商户系统。 niushop b2b2c V5版本存在SQL注入漏洞，该漏洞源于/app/api/controller/Store.php 中存在 SQL 注入，允许攻击者通过latitude 、longitude参数运行任意 SQL 命令。,CVE-2024-25247,
编号撤回,CNNVD-202402-2137,2024-02-26,2024-03-04,,中危,授权问题,Linux kernel是美国Linux基金会的开源操作系统Linux所使用的内核。 该CVE编号已撤回。,CVE-2023-52466,
"WordPress Plugin WooCommerce Coupon Popup, SmartBar, Slide In | MyShopKit 信息泄露漏洞",CNNVD-202402-2117,2024-02-26,2024-03-11,,中危,信息泄露,"WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin WooCommerce Coupon Popup, SmartBar, Slide In | MyShopKit 存在信息泄露漏洞，该漏洞源于未经授权参与者漏洞暴露敏感信息。",CVE-2024-1436,
llama.cpp 输入验证错误漏洞,CNNVD-202402-2101,2024-02-26,2024-03-01,,高危,输入验证错误,llama.cpp是Georgi Gerganov个人开发者的一个多模态模型。 llama.cpp 18c2e17之前版本存在输入验证错误漏洞，该漏洞源于GGUF 中的 gguf_fread_str 函数中存在基于堆的缓冲区溢出漏洞，特制的 .gguf 文件可能会导致代码执行。,CVE-2024-23496,
Complaint Management System 代码问题漏洞,CNNVD-202402-2113,2024-02-26,2024-03-01,,中危,代码问题,Complaint Management System是Arvin Arandilla个人开发者的一个投诉管理系统。 Complaint Management System 1.0版本存在代码问题漏洞，该漏洞源于上传文件不受限制。,CVE-2024-1875,
