name,vuln-id,published,modified,source,severity,vuln-type,vuln-descript,cve-id,vuln-solution
Arris SURFboard SGB6950AC2 访问控制错误漏洞,CNNVD-202401-2294,2024-01-26,2024-02-01,,超危,授权问题,Arris SURFboard SGB6950AC2是美国Arris公司的一款无线路由器。 Arris SURFboard SGB6950AC2 存在安全漏洞，该漏洞源于存在任意代码执行漏洞。,CVE-2024-23618,
Usha InformatiqueC WhatACart 跨站脚本漏洞,CNNVD-202401-2381,2024-01-26,2024-02-01,,中危,跨站脚本,Usha InformatiqueC WhatACart是Usha InformatiqueC公司的一个基于 Yii2 框架构建的开源在线电子商务解决方案。 Usha InformatiqueC WhatACart v2.0.7版本存在跨站脚本漏洞，该漏洞源于组件 /site/default/search 中包含跨站脚本。,CVE-2024-22551,
TRENDnet TEW-815DAP 命令注入漏洞,CNNVD-202401-2350,2024-01-26,2024-02-05,,高危,命令注入,TRENDnet TEW-815DAP是美国趋势网络（TRENDnet）公司的一款无线接入点。 TRENDnet TEW-815DAP 1.0.2.0版本存在命令注入漏洞，该漏洞源于对参数 NtpDstStart/NtpDstEnd 的错误操作会导致命令注入。,CVE-2024-0919,
Cups Easy 跨站脚本漏洞,CNNVD-202401-2390,2024-01-26,2024-01-29,,中危,跨站脚本,Cups Easy是一个基于 PHP 的采购和库存软件，将来可能会成为一个成熟的 ERP。 Cups Easy 1.0 版本存在跨站脚本漏洞，该漏洞源于 /cupseasylive/currencycreate.php 页面的 currencyid 参数没有进行充分的转义。,CVE-2024-23877,
Cups Easy 跨站脚本漏洞,CNNVD-202401-2375,2024-01-26,2024-01-29,,中危,跨站脚本,Cups Easy是一个基于 PHP 的采购和库存软件，将来可能会成为一个成熟的 ERP。 Cups Easy 1.0 版本存在跨站脚本漏洞，该漏洞源于 /cupseasylive/itemcreate.php 页面的 itemid 参数没有进行充分的转义。,CVE-2024-23891,
Cups Easy 跨站脚本漏洞,CNNVD-202401-2369,2024-01-26,2024-01-29,,中危,跨站脚本,Cups Easy是一个基于 PHP 的采购和库存软件，将来可能会成为一个成熟的 ERP。 Cups Easy 1.0 版本存在跨站脚本漏洞，该漏洞源于 /cupseasylive/costcentercreate.php 页面的 costcenterid 参数没有进行充分的转义。,CVE-2024-23892,
D-Link DIR-816 A2 操作系统命令注入漏洞,CNNVD-202401-2373,2024-01-26,2024-02-05,,超危,授权问题,D-Link DIR-816 A2是中国友讯（D-Link）公司的一款无线路由器。 D-Link DIR-816 A2 1.10CNB04版本存在操作系统命令注入漏洞，该漏洞源于对参数 statuscheckpppoeuser 的错误操作会导致操作系统命令注入。,CVE-2024-0921,
Totolink T8 代码问题漏洞,CNNVD-202401-2396,2024-01-26,2024-02-01,,低危,代码问题,TOTOLINK T8是中国吉翁电子（TOTOLINK）公司的一款路由器。 Totolink T8 4.1.5cu.833_20220905版本存在代码问题漏洞。攻击者利用该漏洞导致会话过期。,CVE-2024-0944,
Cups Easy 跨站脚本漏洞,CNNVD-202401-2346,2024-01-26,2024-01-29,,中危,跨站脚本,Cups Easy是一个基于 PHP 的采购和库存软件，将来可能会成为一个成熟的 ERP。 Cups Easy 1.0 版本存在跨站脚本漏洞，该漏洞源于 /cupseasylive/currencylist.php 页面的 description 参数没有进行充分的转义。,CVE-2024-23860,
LyLme Spage 代码问题漏洞,CNNVD-202401-2404,2024-01-26,2024-02-01,,高危,代码问题,LyLme Spage（六零导航页）是中国六零（LyLme）开源的一个导航页面。致力于简洁高效无广告的上网导航和搜索入口，支持后台添加链接、自定义搜索引擎，沉淀最具价值链接，全站无商业推广，简约而不简单。 LyLme Spage 1.8.5版本及之前版本存在代码问题漏洞，该漏洞源于对参数 url 的错误操作会导致服务器端请求伪造。,CVE-2024-0946,
Cups Easy 跨站脚本漏洞,CNNVD-202401-2338,2024-01-26,2024-01-29,,中危,跨站脚本,Cups Easy是一个基于 PHP 的采购和库存软件，将来可能会成为一个成熟的 ERP。 Cups Easy 1.0 版本存在跨站脚本漏洞，该漏洞源于 /cupseasylive/countrycreate.php 页面的 countryid 参数没有进行充分的转义。,CVE-2024-23866,
Vinchin Backup and Recovery 操作系统命令注入漏洞,CNNVD-202401-2374,2024-01-26,2024-02-22,,超危,授权问题,Vinchin Backup and Recovery是中国云祺科技（Vinchin）公司的一款易于使用、安全可靠的虚拟机数据保护软件。用于备份和恢复。 Vinchin Backup and Recovery 7.2及之前版本存在操作系统命令注入漏洞，该漏洞源于对用户提供的输入没有进行适当的验证和清理，允许攻击者通过NAME参数注入任意命令。,CVE-2024-22900,
LyLme Spage 代码问题漏洞,CNNVD-202401-2405,2024-01-26,2024-02-01,,高危,代码问题,LyLme Spage（六零导航页）是中国六零（LyLme）开源的一个导航页面。致力于简洁高效无广告的上网导航和搜索入口，支持后台添加链接、自定义搜索引擎，沉淀最具价值链接，全站无商业推广，简约而不简单。 LyLme Spage 1.8.5版本及之前版本存在代码问题漏洞，该漏洞源于对参数 url 的错误操作会导致服务器端请求伪造。,CVE-2024-0945,
Cups Easy 跨站脚本漏洞,CNNVD-202401-2333,2024-01-26,2024-01-29,,中危,跨站脚本,Cups Easy是一个基于 PHP 的采购和库存软件，将来可能会成为一个成熟的 ERP。 Cups Easy 1.0 版本存在跨站脚本漏洞，该漏洞源于 /cupseasylive/statelist.php 页面的 description 参数没有进行充分的转义。,CVE-2024-23881,
Cups Easy 跨站脚本漏洞,CNNVD-202401-2341,2024-01-26,2024-01-29,,中危,跨站脚本,Cups Easy是一个基于 PHP 的采购和库存软件，将来可能会成为一个成熟的 ERP。 Cups Easy 1.0 版本存在跨站脚本漏洞，该漏洞源于 /cupseasylive/statemodify.php 页面的 description 参数没有进行充分的转义。,CVE-2024-23879,
Cups Easy 跨站脚本漏洞,CNNVD-202401-2327,2024-01-26,2024-01-29,,中危,跨站脚本,Cups Easy是一个基于 PHP 的采购和库存软件，将来可能会成为一个成熟的 ERP。 Cups Easy 1.0 版本存在跨站脚本漏洞，该漏洞源于 /cupseasylive/stockissuancedisplay.php 页面的 issuanceno 参数没有进行充分的转义。,CVE-2024-23875,
Cups Easy 跨站脚本漏洞,CNNVD-202401-2342,2024-01-26,2024-01-29,,中危,跨站脚本,Cups Easy是一个基于 PHP 的采购和库存软件，将来可能会成为一个成熟的 ERP。 Cups Easy 1.0 版本存在跨站脚本漏洞，该漏洞源于 /cupseasylive/taxstructuredisplay.php 页面的 description 参数没有进行充分的转义。,CVE-2024-23863,
Cups Easy 跨站脚本漏洞,CNNVD-202401-2389,2024-01-26,2024-01-29,,中危,跨站脚本,Cups Easy是一个基于 PHP 的采购和库存软件，将来可能会成为一个成熟的 ERP。 Cups Easy 1.0 版本存在跨站脚本漏洞，该漏洞源于 /cupseasylive/grnprint.php 页面的 grnno 参数没有进行充分的转义。,CVE-2024-23878,
NetBox 跨站脚本漏洞,CNNVD-202401-2403,2024-01-26,2024-02-05,,中危,跨站脚本,NetBox是NetBox社区的一款基于Django、PostgreSql 用于IP地址管理（IPAM）和数据中心基础结构管理（DCIM）的工具。 NetBox 3.7.0 及之前版本存在跨站脚本漏洞，该漏洞源于组件Home Page Configuration中的 /core/config-revisions 包含一些未知处理，通过特殊输入导致跨站脚本编写。,CVE-2024-0948,
Cups Easy 跨站脚本漏洞,CNNVD-202401-2330,2024-01-26,2024-01-29,,中危,跨站脚本,Cups Easy是一个基于 PHP 的采购和库存软件，将来可能会成为一个成熟的 ERP。 Cups Easy 1.0 版本存在跨站脚本漏洞，该漏洞源于 /cupseasylive/locationmodify.php 页面的 description 参数没有进行充分的转义。,CVE-2024-23872,
Cups Easy 跨站脚本漏洞,CNNVD-202401-2340,2024-01-26,2024-01-29,,中危,跨站脚本,Cups Easy是一个基于 PHP 的采购和库存软件，将来可能会成为一个成熟的 ERP。 Cups Easy 1.0 版本存在跨站脚本漏洞，该漏洞源于 /cupseasylive/taxstructurelist.php 页面的 description 参数没有进行充分的转义。,CVE-2024-23865,
Cups Easy 跨站脚本漏洞,CNNVD-202401-2351,2024-01-26,2024-01-29,,中危,跨站脚本,Cups Easy是一个基于 PHP 的采购和库存软件，将来可能会成为一个成熟的 ERP。 Cups Easy 1.0 版本存在跨站脚本漏洞，该漏洞源于 /cupseasylive/grnlinecreate.php 页面的 batchno 参数没有进行充分的转义。,CVE-2024-23857,
Cups Easy 跨站脚本漏洞,CNNVD-202401-2318,2024-01-26,2024-01-29,,中危,跨站脚本,Cups Easy是一个基于 PHP 的采购和库存软件，将来可能会成为一个成熟的 ERP。 Cups Easy 1.0 版本存在跨站脚本漏洞，该漏洞源于 /cupseasylive/stocktransactionslist.php 页面的 itemidy 参数没有进行充分的转义。,CVE-2024-23888,
Totolink N350RT 代码问题漏洞,CNNVD-202401-2399,2024-01-26,2024-02-01,,低危,代码问题,TOTOLINK N350RT是中国吉翁电子（TOTOLINK）公司的一款小型家用路由器。 Totolink N350RT 9.3.5u.6255版本存在代码问题漏洞。攻击者利用该漏洞导致会话过期。,CVE-2024-0943,
ai-flow 代码问题漏洞,CNNVD-202401-2426,2024-01-27,2024-02-05,,超危,代码问题,ai-flow是一个连接大数据和人工智能的开源框架。 flink-extended ai-flow 0.3.1 版本存在代码问题漏洞，该漏洞源于ai_flowclicommandsworkflow_command.py 中的函数cloudpickle.loads存在安全问题，导致反序列化。,CVE-2024-0960,
StanfordVL GibsonEnv 代码问题漏洞,CNNVD-202401-2427,2024-01-27,2024-02-05,,超危,代码问题,StanfordVL GibsonEnv是StanfordVL实验室的一个虚拟环境模拟器。 StanfordVL GibsonEnv 0.3.1 版本存在代码问题漏洞，该漏洞源于gibsonutilspposgd_fuse.py 中的 cloudpickle.load 函数存在安全问题，导致反序列化。,CVE-2024-0959,
WordPress plugin Delhivery Logistics Courier SQL注入漏洞,CNNVD-202401-2409,2024-01-27,2024-02-20,,高危,SQL注入,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress plugin Delhivery Logistics Courier 存在SQL注入漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2024-22283,
Vinchin Backup and Recovery 操作系统命令注入漏洞,CNNVD-202401-2407,2024-01-27,2024-02-22,,超危,授权问题,Vinchin Backup and Recovery是中国云祺科技（Vinchin）公司的一款易于使用、安全可靠的虚拟机数据保护软件。用于备份和恢复。 Vinchin Backup and Recovery 7.2及之前版本存在操作系统命令注入漏洞，该漏洞源于使用默认的 MYSQL 凭据。,CVE-2024-22901,
WordPress plugin InstaWP Connect 信息泄露漏洞,CNNVD-202401-2408,2024-01-27,2024-02-02,,中危,信息泄露,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress plugin InstaWP Connect 存在信息泄露漏洞。攻击者利用该漏洞可以获取敏感信息。,CVE-2024-23506,
WordPress plugin PDF Invoices and Packing Slips for WooCommerce SQL注入漏洞,CNNVD-202401-2410,2024-01-27,2024-02-20,,高危,SQL注入,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress plugin PDF Invoices and Packing Slips for WooCommerce 存在SQL注入漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2024-22147,
Stock Management System 跨站脚本漏洞,CNNVD-202401-2421,2024-01-27,2024-02-05,,中危,跨站脚本,Sourcecodester Stock Management System是一个库存管理系统。 CodeAstro Stock Management System 1.0 版本存在跨站脚本漏洞，该漏洞源于组件Add Category Handler中的 /index.php 包含一些未知处理，通过参数Category Name、Category Description导致跨站脚本编写。,CVE-2024-0958,
Sichuan Yougou Technology KuERP 授权问题漏洞,CNNVD-202401-2439,2024-01-28,2024-01-30,,中危,授权问题,Sichuan Yougou Technology KuERP是中国四川优狗科技（Sichuan Yougou Technology）公司的一个电子商务平台。 Sichuan Yougou Technology KuERP 1.0.4及之前版本存在授权问题漏洞，该漏洞源于/application/index/common.php的checklogin函数中存在安全问题，通过App_User_id/App_user_Token参数导致身份验证不当。,CVE-2024-0988,
Issabel PBX 操作系统命令注入漏洞,CNNVD-202401-2433,2024-01-28,2024-01-30,,中危,授权问题,Issabel PBX是一个应用软件。一款免费的开源软件，可让您为企业构建通信工具。 Issabel PBX 4.0.0版本存在操作系统命令注入漏洞，该漏洞源于组件 Asterisk-Cli 中包含一些未知处理，通过参数 Command 导致操作系统命令注入。,CVE-2024-0986,
Jianhua Sun LightCMS 跨站脚本漏洞,CNNVD-202401-2465,2024-01-29,2024-02-05,,中危,跨站脚本,Jianhua Sun LightCMS是 Jianhua Sun开源的一个应用软件。提供一个轻量级的CMS系统，也可以作为一个通用的后台管理框架使用。 Jianhua Sun LightCMS v2.0版本存在跨站脚本漏洞，该漏洞源于Management - Articles字段容易受到跨站脚本攻击。,CVE-2024-22559,
MachineSense FeverWarn 访问控制错误漏洞,CNNVD-202401-2441,2024-01-29,2024-02-04,,高危,授权问题,MachineSense FeverWarn是MachineSense公司的一款体温检测设备。 MachineSense FeverWarn存在访问控制错误漏洞。攻击者利用该漏洞可以查看源代码、秘密凭据等。,CVE-2023-6221,
SourceCodester Employee Management System 代码问题漏洞,CNNVD-202401-2476,2024-01-29,2024-02-01,,中危,代码问题,SourceCodester Employee Management System是美国SourceCodester公司的一个基于php的用于员工绩效管理的建站系统。 SourceCodester Employee Management System 1.0 版本存在代码问题漏洞，该漏洞源于 edit-photo.php 存在不受限制文件上传。,CVE-2024-1008,
MachineSense FeverWarn 访问控制错误漏洞,CNNVD-202401-2446,2024-01-29,2024-02-04,,超危,授权问题,MachineSense FeverWarn是MachineSense公司的一款体温检测设备。 MachineSense FeverWarn 存在访问控制错误漏洞，该漏洞源于可编程接口 (API) 保护不当，无需身份验证即可访问。远程攻击者无需任何身份验证即可检索和修改敏感信息。,CVE-2023-49617,
VirusBlokAda VBA32 资源管理错误漏洞,CNNVD-202401-2477,2024-01-29,2024-01-30,,中危,资源管理错误,VirusBlokAda VBA32是白俄罗斯VirusBlokAda公司的一款防病毒软件。用于运行Microsoft Windows 的个人计算机。它实时按需检测并消除计算机病毒、计算机蠕虫、特洛伊木马和其他恶意软件（后门、广告软件、间谍软件等）。 VirusBlokAda VBA32 v3.36.0版本存在资源管理错误漏洞，该漏洞源于 Vba32m64.sys 驱动程序中的 0x2220A7 IOCTL 容易受到拒绝服务攻击。,CVE-2024-23441,
MegaBIP 跨站脚本漏洞,CNNVD-202401-2462,2024-01-29,2024-02-22,,中危,跨站脚本,MegaBIP是一个用于创建BIP网站的软件。 MegaBIP 4.36.2版本及之前版本存在跨站脚本漏洞，该漏洞源于输入验证不正确。,CVE-2023-5378,
MachineSense FeverWarn 信任管理问题漏洞,CNNVD-202401-2442,2024-01-29,2024-02-04,,超危,信任管理问题,MachineSense FeverWarn是MachineSense公司的一款体温检测设备。 MachineSense FeverWarn存在信任管理问题漏洞，该漏洞源于使用硬编码凭证。,CVE-2023-46706,
MachineSense FeverWarn 输入验证错误漏洞,CNNVD-202401-2445,2024-01-29,2024-02-04,,高危,输入验证错误,MachineSense FeverWarn是MachineSense公司的一款体温检测设备。 MachineSense FeverWarn存在输入验证错误漏洞，该漏洞源于对输入验证不正确。,CVE-2023-49610,
