cve-id,published,modified,vulnStatus,descriptions,cvss3.1AV,cvss3.1AC,cvss3.1PR,cvss3.1UI,cvss3.1S,cvss3.1C,cvss3.1I,cvss3.1A,exploitabilityScore,impactScore,baseScore,baseSeverity,cwe-type
CVE-2024-1918,2024-02-27T13:15:45.470,2024-02-29T01:43:56.517,Awaiting Analysis,A vulnerability has been found in Beijing Baichuo Smart S42 Management Platform up to 20240219 and classified as critical. Affected by this vulnerability is an unknown functionality of the file /useratte/userattestation.php. The manipulation of the argument hidwel leads to unrestricted upload. The attack can be launched remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-254839. NOTE: The vendor was contacted early about this disclosure but did not respond in any way.,NETWORK,LOW,HIGH,NONE,UNCHANGED,LOW,LOW,LOW,1.2,3.4,4.7,MEDIUM,CWE-434
CVE-2023-48679,2024-02-27T17:15:10.617,2024-02-28T14:07:00.563,Awaiting Analysis,"Stored cross-site scripting (XSS) vulnerability due to missing origin validation in postMessage. The following products are affected: Acronis Cyber Protect 16 (Linux, Windows) before build 37391.",,,,,,,,,,,,,CWE-79
CVE-2024-25867,2024-02-28T22:15:26.617,2024-02-29T13:49:47.277,Awaiting Analysis,A SQL Injection vulnerability in CodeAstro Membership Management System in PHP v.1.0 allows a remote attacker to execute arbitrary SQL commands via the membershipType and membershipAmount parameters in the add_type.php component.,,,,,,,,,,,,,
CVE-2023-51533,2024-02-28T19:15:09.963,2024-02-29T13:49:47.277,Awaiting Analysis,"Cross-Site Request Forgery (CSRF) vulnerability in Ecwid Ecommerce Ecwid Ecommerce Shopping Cart.This issue affects Ecwid Ecommerce Shopping Cart: from n/a through 6.12.4.

",NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,LOW,2.8,2.5,5.4,MEDIUM,CWE-352
CVE-2024-22983,2024-02-28T22:15:26.453,2024-02-29T13:49:47.277,Awaiting Analysis,SQL injection vulnerability in Projectworlds Visitor Management System in PHP v.1.0 allows a remote attacker to escalate privileges via the name parameter in the myform.php endpoint.,,,,,,,,,,,,,
CVE-2023-51683,2024-02-28T17:15:07.760,2024-02-29T13:49:47.277,Awaiting Analysis,"Cross-Site Request Forgery (CSRF) vulnerability in Scott Paterson Easy PayPal & Stripe Buy Now Button.This issue affects Easy PayPal & Stripe Buy Now Button: from n/a through 1.8.1.

",NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,LOW,2.8,2.5,5.4,MEDIUM,CWE-352
CVE-2024-1965,2024-02-28T13:15:07.987,2024-02-28T14:06:45.783,Awaiting Analysis,Server-Side Request Forgery vulnerability in Haivision's Aviwest Manager and Aviwest Steamhub. This vulnerability could allow an attacker to enumerate internal network configuration without the need for credentials. An attacker could compromise an internal server and retrieve requests sent by other users.,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,NONE,3.9,2.5,6.5,MEDIUM,CWE-918
CVE-2023-25925,2024-02-28T22:15:25.883,2024-02-29T13:49:47.277,Awaiting Analysis,"IBM Security Guardium Key Lifecycle Manager 3.0, 3.0.1, 4.0, 4.1, and 4.1.1 could allow a remote authenticated attacker to execute arbitrary commands on the system by sending a specially crafted request.  IBM X-Force ID:  247632.",NETWORK,HIGH,LOW,NONE,CHANGED,HIGH,HIGH,HIGH,1.8,6.0,8.5,HIGH,CWE-78
CVE-2024-25902,2024-02-28T13:15:08.890,2024-02-28T14:06:45.783,Awaiting Analysis,"Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in miniorange Malware Scanner.This issue affects Malware Scanner: from n/a through 4.7.2.

",NETWORK,LOW,HIGH,NONE,CHANGED,HIGH,NONE,LOW,2.3,4.7,7.6,HIGH,CWE-89
CVE-2023-52223,2024-02-28T17:15:07.953,2024-02-29T13:49:47.277,Awaiting Analysis,"Cross-Site Request Forgery (CSRF) vulnerability in MailerLite MailerLite – WooCommerce integration.This issue affects MailerLite – WooCommerce integration: from n/a through 2.0.8.

",NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,LOW,2.8,2.5,5.4,MEDIUM,CWE-352
CVE-2024-27948,2024-02-28T19:15:11.357,2024-02-29T13:49:47.277,Awaiting Analysis,"Cross-Site Request Forgery (CSRF) vulnerability in bytesforall Atahualpa.This issue affects Atahualpa: from n/a through 3.7.24.

",NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,LOW,2.8,2.5,5.4,MEDIUM,CWE-352
CVE-2023-52226,2024-02-28T17:15:08.150,2024-02-29T13:49:47.277,Awaiting Analysis,"Cross-Site Request Forgery (CSRF) vulnerability in Advanced Flamingo.This issue affects Advanced Flamingo: from n/a through 1.0.

",NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,NONE,2.8,1.4,4.3,MEDIUM,CWE-352
CVE-2024-24772,2024-02-28T12:15:47.273,2024-02-28T15:15:09.093,Awaiting Analysis,"A guest user could exploit a chart data REST API and send arbitrary SQL statements that on error could leak information from the underlying analytics database.This issue affects Apache Superset: before 3.0.4, from 3.1.0 before 3.1.1.

Users are recommended to upgrade to version 3.1.1 or 3.0.4, which fixes the issue.

",NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE,2.8,1.4,4.3,MEDIUM,CWE-20
CVE-2024-21749,2024-02-28T17:15:08.543,2024-02-29T13:49:47.277,Awaiting Analysis,"Cross-Site Request Forgery (CSRF) vulnerability in Atakan Au 1 click disable all.This issue affects 1 click disable all: from n/a through 1.0.1.

",NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,LOW,2.8,2.5,5.4,MEDIUM,CWE-352
CVE-2024-26141,2024-02-29T00:15:51.403,2024-02-29T13:49:47.277,Awaiting Analysis,Rack is a modular Ruby web server interface. Carefully crafted Range headers can cause a server to respond with an unexpectedly large response. Responding with such large responses could lead to a denial of service issue. Vulnerable applications will use the `Rack::File` middleware or the `Rack::Utils.byte_ranges` methods (this includes Rails applications). The vulnerability is fixed in 3.0.9.1 and 2.2.8.1.,NETWORK,LOW,NONE,NONE,CHANGED,NONE,NONE,LOW,3.9,1.4,5.8,MEDIUM,CWE-400
CVE-2023-50303,2024-02-28T01:15:07.560,2024-02-28T14:06:45.783,Awaiting Analysis,IBM InfoSphere Information Server 11.7 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session.  IBM X-Force ID:  273333.,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2.8,2.7,6.1,MEDIUM,CWE-79
CVE-2023-25922,2024-02-28T22:15:25.683,2024-02-29T13:49:47.277,Awaiting Analysis,"IBM Security Guardium Key Lifecycle Manager 3.0, 3.0.1, 4.0, 4.1, and 4.1.1 allows the attacker to upload or transfer files of dangerous types that can be automatically processed within the product's environment.  IBM X-Force ID:  247621.",NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE,2.8,1.4,4.3,MEDIUM,CWE-434
CVE-2024-24868,2024-02-28T13:15:08.673,2024-02-28T14:06:45.783,Awaiting Analysis,"Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in Smartypants SP Project & Document Manager.This issue affects SP Project & Document Manager: from n/a through 4.69.

",NETWORK,LOW,LOW,NONE,CHANGED,HIGH,NONE,LOW,3.1,4.7,8.5,HIGH,CWE-89
CVE-2024-1636,2024-02-28T12:15:47.097,2024-02-28T14:06:45.783,Awaiting Analysis,Potential Cross-Site Scripting (XSS) in the page editing area.,NETWORK,LOW,LOW,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2.1,5.9,8.0,HIGH,CWE-79
CVE-2024-25927,2024-02-28T13:15:09.310,2024-02-28T14:06:45.783,Awaiting Analysis,"Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in Joel Starnes postMash – custom post order.This issue affects postMash – custom post order: from n/a through 1.2.0.

",NETWORK,LOW,NONE,NONE,CHANGED,HIGH,NONE,LOW,3.9,4.7,9.3,CRITICAL,CWE-89
CVE-2024-25910,2024-02-28T13:15:09.093,2024-02-28T14:06:45.783,Awaiting Analysis,"Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in Skymoonlabs MoveTo.This issue affects MoveTo: from n/a through 6.2.

",NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,3.9,5.9,9.8,CRITICAL,CWE-89
CVE-2024-25866,2024-02-28T22:15:26.573,2024-02-29T13:49:47.277,Awaiting Analysis,A SQL Injection vulnerability in CodeAstro Membership Management System in PHP v.1.0 allows a remote attacker to execute arbitrary SQL commands via the email parameter in the index.php component.,,,,,,,,,,,,,
CVE-2023-51681,2024-02-28T17:15:07.270,2024-02-29T13:49:47.277,Awaiting Analysis,"Cross-Site Request Forgery (CSRF) vulnerability in Duplicator Duplicator – WordPress Migration & Backup Plugin.This issue affects Duplicator – WordPress Migration & Backup Plugin: from n/a through 1.5.7.

",NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,2.8,3.6,6.5,MEDIUM,CWE-352
CVE-2024-24702,2024-02-28T15:15:08.677,2024-02-29T13:49:47.277,Awaiting Analysis,"Cross-Site Request Forgery (CSRF) vulnerability in Matt Martz & Andy Stratton Page Restrict.This issue affects Page Restrict: from n/a through 2.5.5.

",NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,NONE,2.8,1.4,4.3,MEDIUM,CWE-352
CVE-2024-22459,2024-02-28T09:15:43.877,2024-02-28T14:06:45.783,Awaiting Analysis,"Dell ECS, versions 3.6 through 3.6.2.5, and 3.7 through 3.7.0.6, and 3.8 through 3.8.0.4 versions, contain an improper access control vulnerability. A remote high privileged attacker could potentially exploit this vulnerability, leading to unauthorized access to all buckets and their data within a namespace",NETWORK,LOW,HIGH,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,0.9,5.9,6.8,MEDIUM,CWE-284
CVE-2024-27315,2024-02-28T10:15:09.650,2024-02-28T15:15:09.670,Awaiting Analysis,"An authenticated user with privileges to create Alerts on Alerts & Reports has the capability to generate a specially crafted SQL statement that triggers an error on the database. This error is not properly handled by Apache Superset and may inadvertently surface in the error log of the Alert exposing possibly sensitive data.

This issue affects Apache Superset: before 3.0.4, from 3.1.0 before 3.1.1.

Users are recommended to upgrade to version 3.1.1 or 3.0.4, which fixes the issue.

",NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE,2.8,1.4,4.3,MEDIUM,CWE-200
CVE-2024-23946,2024-02-29T01:44:11.227,2024-03-12T17:29:17.243,Analyzed,"Possible path traversal in Apache OFBiz allowing file inclusion.
Users are recommended to upgrade to version 18.12.12, that fixes the issue.",NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,3.9,1.4,5.3,MEDIUM,CWE-22
CVE-2024-2021,2024-03-01T00:15:52.070,2024-03-01T14:04:26.010,Awaiting Analysis,A vulnerability was found in Netentsec NS-ASG Application Security Gateway 6.3. It has been classified as critical. Affected is an unknown function of the file /admin/list_localuser.php. The manipulation of the argument ResId leads to sql injection. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-255300. NOTE: The vendor was contacted early about this disclosure but did not respond in any way.,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,LOW,LOW,2.8,3.4,6.3,MEDIUM,CWE-89
CVE-2024-25930,2024-02-29T01:44:17.050,2024-02-29T13:49:29.390,Awaiting Analysis,"Cross-Site Request Forgery (CSRF) vulnerability in Nuggethon Custom Order Statuses for WooCommerce.This issue affects Custom Order Statuses for WooCommerce: from n/a through 1.5.2.

",NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,NONE,2.8,1.4,4.3,MEDIUM,CWE-352
CVE-2024-1434,2024-02-29T06:15:46.417,2024-02-29T13:49:29.390,Awaiting Analysis,"Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Jordy Meow Media Alt Renamer allows Stored XSS.This issue affects Media Alt Renamer: from n/a through 0.0.1.

",NETWORK,LOW,HIGH,REQUIRED,CHANGED,LOW,LOW,LOW,1.7,3.7,5.9,MEDIUM,CWE-79
CVE-2024-0403,2024-03-01T00:15:51.850,2024-03-01T14:04:26.010,Awaiting Analysis,"Recipes version 1.5.10 allows arbitrary HTTP requests to be made

through the server. This is possible because the application is

vulnerable to SSRF.




",NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,3.9,1.4,5.3,MEDIUM,CWE-918
CVE-2023-25926,2024-02-29T01:38:24.377,2024-02-29T13:49:47.277,Awaiting Analysis,"IBM Security Guardium Key Lifecycle Manager 3.0, 3.0.1, 4.0, 4.1, and 4.1.1 is vulnerable to an XML External Entity Injection (XXE) attack when processing XML data. A remote attacker could exploit this vulnerability to expose sensitive information or consume memory resources.  IBM X-Force ID:  247599.",NETWORK,LOW,HIGH,NONE,UNCHANGED,LOW,NONE,HIGH,1.2,4.2,5.5,MEDIUM,CWE-611
CVE-2023-51531,2024-02-29T05:15:09.157,2024-02-29T13:49:29.390,Awaiting Analysis,"Cross-Site Request Forgery (CSRF) vulnerability in Thrive Themes Thrive Automator.This issue affects Thrive Automator: from n/a through 1.17.

",NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,LOW,2.8,2.5,5.4,MEDIUM,CWE-352
CVE-2024-1928,2024-02-29T01:43:57.377,2024-02-29T13:49:29.390,Awaiting Analysis,"A vulnerability, which was classified as critical, has been found in SourceCodester Web-Based Student Clearance System 1.0. Affected by this issue is some unknown functionality of the file /admin/edit-admin.php of the component Edit User Profile Page. The manipulation of the argument Fullname leads to sql injection. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-254864.",NETWORK,LOW,HIGH,NONE,UNCHANGED,LOW,LOW,LOW,1.2,3.4,4.7,MEDIUM,CWE-89
CVE-2024-20765,2024-02-29T17:15:07.110,2024-02-29T18:06:42.010,Awaiting Analysis,"Acrobat Reader versions 20.005.30539, 23.008.20470 and earlier are affected by a Use After Free vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.",LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,1.8,5.9,7.8,HIGH,CWE-416
CVE-2024-24708,2024-02-29T01:44:12.890,2024-02-29T13:49:29.390,Awaiting Analysis,"Cross-Site Request Forgery (CSRF) vulnerability in W3speedster W3SPEEDSTER.This issue affects W3SPEEDSTER: from n/a through 7.19.

",NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,NONE,2.8,1.4,4.3,MEDIUM,CWE-352
CVE-2023-44344,2024-02-29T01:41:13.497,2024-02-29T13:49:47.277,Awaiting Analysis,Adobe InDesign versions ID18.5 (and earlier) and ID17.4.2 (and earlier) are affected by an out-of-bounds read vulnerability that could lead to disclosure of sensitive memory. An attacker could leverage this vulnerability to bypass mitigations such as ASLR. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,NONE,NONE,1.8,3.6,5.5,MEDIUM,CWE-125
CVE-2023-7108,2024-02-29T01:42:53.997,2024-02-29T13:49:47.277,Awaiting Analysis,A vulnerability classified as problematic has been found in code-projects E-Commerce Website 1.0. This affects an unknown part of the file user_signup.php. The manipulation of the argument firstname with the input <video/src=x onerror=alert(document.domain)> leads to cross site scripting. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-249003.,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,NONE,2.8,1.4,4.3,MEDIUM,CWE-79
